bot,user,timestamp,namespace,title,comment,length_old,length_new,revision_old,revision_new
True,Lowercase sigmabot III,1731525880,3,User talk:Mr. Guye/Archive 39,Archiving 2 discussion(s) from [[User talk:Mr. Guye]]) (bot,391755,418026,1254384770,1257199962
False,Pedia9jb6l,1731525912,0,Timothy McAuliffe,,3396,3391,1219581351,1257200044
True,InceptionBot,1731525908,2,User:InceptionBot/NewPageSearch/19thCentury/log,most recent scoring,489,674,1257015339,1257200027
True,InceptionBot,1731525907,2,User:AlexNewArtBot/19thCenturySearchResult,"most recent results, added 2, removed 3, total 26",11722,11363,1257015338,1257200025
True,JJMC89 bot,1731525917,6,File:Ligafwomen.svg,Request reduction. See [[WP:IMAGERES]] for details.,751,771,1257169604,1257200060
True,Cewbot,1731525909,1,"Talk:Lucas Barbosa (footballer, born 1996)",[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),227,215,1205727912,1257200039
True,JJMC89 bot,1731525912,6,"File:Legacy of Kain remastered, September 2024.jpg",Request reduction. See [[WP:IMAGERES]] for details.,689,709,1257096017,1257200042
True,Cewbot,1731525912,1,Talk:Maddy Barber,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. Keep majority rating ""Stub"" in {{WPBS}}. Keep 1 different rating in {{WikiProject Women}}. (Fix [[Category:Pages with redundant living parameter]])",768,756,1205724432,1257200047
True,Cewbot,1731525915,1,Talk:Facundo Barboza,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),233,221,1205727918,1257200055
True,InceptionBot,1731525917,2,User:InceptionBot/NewPageSearch/Academic/log,most recent scoring,893,1544,1257015365,1257200059
True,InceptionBot,1731525915,2,User:AlexNewArtBot/AcademicSearchResult,"most recent results, added 11, removed 4, total 103",39572,42531,1257015363,1257200056
False,Gemini.skywalker,1731525916,0,1970 St. Joseph by-election,,3386,3392,1257198987,1257200061
True,Cewbot,1731525918,1,Talk:Diego Barboza,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),234,222,1205727923,1257200067
False,198.189.140.11,1731525917,0,Kiwa hirsuta,italicized,10619,10623,1257199819,1257200063
False,HitroMilanese,1731525919,3,User talk:Dalai Orca,/* Draft:Colon rectum */ new section,4623,5162,1257197115,1257200069
True,Cewbot,1731525921,1,Talk:Lorenzo Bardini,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),228,216,1205733232,1257200077
True,Lowercase sigmabot III,1731525916,3,User talk:Matthewrb/Archive/2024/October,Archiving 1 discussion(s) from [[User talk:Matthewrb]]) (bot,135350,136280,1257014209,1257200062
True,Lowercase sigmabot III,1731525919,3,User talk:Matthewrb,Archiving 1 discussion(s) to [[User talk:Matthewrb/Archive/2024/October]]) (bot,81276,80346,1257014213,1257200072
False,Fashiondiva1980,1731525926,0,Goupil & Cie,/* Further reading */,12493,12622,1232469096,1257200091
True,Cewbot,1731525927,1,Talk:Hilia Barber,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 5 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),283,274,1218225066,1257200095
True,Cewbot,1731525924,1,Talk:Barnaby Barford,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),355,344,1205735102,1257200087
False,Mohamad Darilin,1731525927,0,Deaths in 2024,/* 13 */,88412,88686,1257199233,1257200097
False,Unit Mango,1731525930,2,User:Unit Mango/TWA/Earth/2,totally accurate wikilinks,7735,7799,1257198784,1257200103
True,Cewbot,1731525930,1,Talk:Amelia Mullane,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),275,266,1205731471,1257200104
False,Asilvering,1731525924,3,User talk:Mandt80,/* Your submission at Articles for creation: Keenan Poloncsak (November 13) */ Reply,4768,5156,1257192283,1257200083
True,JJMC89 bot,1731525937,6,File:Martha Davis Coe (1907-1986).png,Request reduction. See [[WP:IMAGERES]] for details.,799,819,1257120063,1257200122
True,Cewbot,1731525945,1,Talk:Ekaterina Barkalova,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),230,218,1196595604,1257200150
True,Cewbot,1731525933,1,Talk:Christina Baret,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),317,306,1223169326,1257200111
True,JJMC89 bot,1731525942,6,File:Meeting Point Cinema logo.png,Request reduction. See [[WP:IMAGERES]] for details.,193,213,1257068828,1257200138
True,Lowercase sigmabot III,1731525933,3,User talk:Evad37/Archive 12,Archiving 2 discussion(s) from [[User talk:Evad37]]) (bot,109511,115191,1253188470,1257200113
True,InceptionBot,1731525937,2,User:AlexNewArtBot/aeronewSearchResult,"most recent results, added 22, removed 22, total 221",92474,92070,1257015424,1257200127
True,Lowercase sigmabot III,1731525936,3,User talk:Evad37,Archiving 2 discussion(s) to [[User talk:Evad37/Archive 12]]) (bot,12341,6661,1257052057,1257200121
True,JJMC89 bot,1731525932,6,File:Margaret Justin Blanco White OBE ARIBA.jpg,Request reduction. See [[WP:IMAGERES]] for details.,691,711,1257177380,1257200107
False,Penultimate supper,1731525933,1,Talk:Twenty-second Amendment to the United States Constitution,/* Worth adding to 'Attempts at repeal'? */  editing format or reply,15338,15584,1257198044,1257200112
True,JJMC89 bot,1731525947,6,File:Meeting Point Cinema.jpg,Request reduction. See [[WP:IMAGERES]] for details.,928,948,1257048132,1257200154
True,Cewbot,1731525937,1,Talk:Teslyn Barkman,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 7 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),488,479,1205742652,1257200124
True,Cewbot,1731525939,1,Talk:Laura Barden,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),351,342,1205733237,1257200132
True,Cewbot,1731525943,1,Talk:Celia Barboza,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 6 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),389,380,1205727930,1257200143
False,Jorge906,1731525943,0,La Fiesta de Santa Barbara,,3867,5043,1245468005,1257200142
False,Unit Mango,1731525934,2,User:Unit Mango,New Message (simulated automatically as part of [[WP:The Wikipedia Adventure|The Wikipedia Adventure]]),771,806,1257196364,1257200114
True,InceptionBot,1731525939,2,User:InceptionBot/NewPageSearch/aeronew/log,most recent scoring,1353,4460,1257015426,1257200129
False,198.189.140.11,1731525936,0,Kiwa hirsuta,Italicized,10623,10627,1257200063,1257200120
False,Spanneraol,1731525939,0,2025 Los Angeles Dodgers season,/* Offseason */,29860,30726,1256771798,1257200130
False,Gemini.skywalker,1731525950,0,1954 St Lucy by-election,/* Result */,3424,3430,1257174227,1257200164
True,Cewbot,1731525954,1,Talk:Gordana Baric,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 2 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),174,163,1205736997,1257200173
True,InceptionBot,1731525955,2,User:AlexNewArtBot/AnimationSearchResult,"most recent results, added 1, removed 5, total 62",28661,26946,1257015477,1257200177
False,Lord Cornwallis,1731525948,0,Antoine-Jean Gros,/* Iconography */ + image,20120,20140,1257131575,1257200156
False,198.189.140.11,1731525953,0,Kiwa hirsuta,,10627,10631,1257200120,1257200169
True,Cewbot,1731525957,1,Talk:Tomas Bardauskas,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),281,270,1205731476,1257200183
True,JJMC89 bot,1731525952,6,File:Metal Slug 1st Mission cover.jpg,Request reduction. See [[WP:IMAGERES]] for details.,853,873,1257184792,1257200168
True,Cewbot,1731525948,1,Talk:Ion Barbu (athlete),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),272,261,1205729682,1257200159
True,JJMC89 bot,1731525957,6,File:Metal Slug 2nd Mission cover.jpg,Request reduction. See [[WP:IMAGERES]] for details.,838,858,1257185289,1257200181
True,Cewbot,1731525951,1,Talk:Suzi Barbosa,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 6 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),350,341,1205730014,1257200167
False,Vataxevader,1731525949,0,Cayman Islands Classic,Takes place in-season,20559,20544,1257162892,1257200162
True,InceptionBot,1731525956,2,User:InceptionBot/NewPageSearch/Animation/log,most recent scoring,920,590,1257015478,1257200178
True,JJMC89 bot,1731525962,6,File:MissingConnieSmith.jpeg,Request reduction. See [[WP:IMAGERES]] for details.,660,680,1257015265,1257200192
True,Cewbot,1731525963,1,Talk:Jennifer Margaret Barker,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. Keep majority rating ""Start"" in {{WPBS}}. Keep 1 different rating in {{WikiProject Composers}}. (Fix [[Category:Pages with redundant living parameter]])",271,260,1205740473,1257200196
True,Cewbot,1731525960,1,Talk:Patrik Bardhi,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 2 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),192,181,1205733244,1257200190
True,Cewbot,1731525966,1,Talk:Banu Bargu,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),275,264,1205737007,1257200202
False,DVdm,1731525954,0,Isaac Newton,/* Optics */ add requested citations,150879,151560,1257199295,1257200172
False,SammySpartan,1731525959,0,Austin Staats,,18631,19305,1257197710,1257200189
True,Lowercase sigmabot III,1731525968,3,User talk:Deadman137/Archive 3,Archiving 1 discussion(s) from [[User talk:Deadman137]]) (bot,26494,26888,1253188592,1257200208
True,JJMC89 bot,1731525970,6,File:Muleño CF.png,Request reduction. See [[WP:IMAGERES]] for details.,948,968,1257074957,1257200212
True,Lowercase sigmabot III,1731525970,3,User talk:Deadman137,Archiving 1 discussion(s) to [[User talk:Deadman137/Archive 3]]) (bot,3289,2895,1257054823,1257200213
False,Unit Mango,1731525968,3,User talk:Unit Mango/TWA/Earth,New Message (simulated automatically as part of [[WP:The Wikipedia Adventure|The Wikipedia Adventure]]),3713,4166,1257196100,1257200206
True,Cewbot,1731525972,1,Talk:Justin Barki,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),230,219,1205740489,1257200218
True,Cewbot,1731525969,1,Talk:Bence Bárdos,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),218,206,1205733261,1257200209
True,Cewbot,1731525975,1,Talk:Keith Barefield,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),248,237,1205733271,1257200226
True,Cewbot,1731525981,1,Talk:Facundo Barceló,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),235,223,1205729705,1257200238
True,InceptionBot,1731525979,2,User:InceptionBot/NewPageSearch/Afghanistan/log,most recent scoring,961,1079,1257015526,1257200232
True,InceptionBot,1731525978,2,User:AlexNewArtBot/AfghanistanSearchResult,"most recent results, added 3, removed 3, total 37",16766,16809,1257015523,1257200230
True,Cewbot,1731525978,1,Talk:Raoni Barcelos,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),379,368,1205874016,1257200231
False,MwGamera,1731525976,0,Deseret alphabet,Undid revision [[Special:Diff/1257113385|1257113385]] by [[Special:Contributions/93.105.178.44|93.105.178.44]] ([[User talk:93.105.178.44|talk]])—the table is already present later down in the article,84645,84603,1257113385,1257200225
True,Cewbot,1731525984,1,Talk:Leah Barclay,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),309,297,1205729710,1257200248
True,Cewbot,1731525990,1,Talk:Adam Barclay,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),270,259,1205729724,1257200268
False,McGhiever,1731525971,0,List of museums in Minnesota,/* Current museums */ Fix cut & paste error,344198,344186,1257199358,1257200214
True,Cewbot,1731525987,1,Talk:Vera Chaves Barcellos,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),1002,991,1205729718,1257200258
True,Cewbot,1731525999,1,Talk:Matheus Barbosa,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),211,199,1205727968,1257200287
True,JJMC89 bot,1731525993,6,File:Picket43.jpeg,Request reduction. See [[WP:IMAGERES]] for details.,271,291,1257118349,1257200271
True,JJMC89 bot,1731525999,6,File:Pushtaini.jpg,Request reduction. See [[WP:IMAGERES]] for details.,341,361,1257133284,1257200283
False,82.5.217.134,1731525998,1,Talk:Google Slides,/* Mathematics */ new section,2593,2765,1256978795,1257200280
True,Cewbot,1731525996,1,Talk:Leandro Barcia,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),210,198,1205729729,1257200278
True,Cewbot,1731525993,1,Talk:Jaylen Barford,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),842,830,1205735120,1257200272
False,Jorge906,1731526001,0,La Fiesta de Santa Barbara,/* Cast */,5043,5026,1257200142,1257200290
False,Penultimate supper,1731526004,4,Wikipedia:Third opinion,"/* Active disagreements */ removing fulfilled request, 3 requests remain",12103,11810,1257050024,1257200299
False,Ss112,1731526002,0,Marilyn Manson discography,/* 2020s */ unsourced,97780,96989,1257199738,1257200292
False,SammySpartan,1731526005,2,User:SammySpartan,/* Articles launched */,2256,2256,1256828590,1257200302
True,Cewbot,1731526005,1,Talk:Bilal Bari,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),287,275,1205737023,1257200306
True,JJMC89 bot,1731526004,6,File:Rebirth Party (Northern Cyprus) logo.png,Request reduction. See [[WP:IMAGERES]] for details.,786,806,1257160128,1257200296
True,Cewbot,1731526002,1,Talk:Natalia Bardo,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),1075,1063,1205733291,1257200293
True,Cewbot,1731526014,1,Talk:Keith Barker (writer),[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),253,241,1205740516,1257200321
True,Lowercase sigmabot III,1731526019,3,User talk:Numbermaniac/Archive 13,Archiving 1 discussion(s) from [[User talk:Numbermaniac]]) (bot,70369,71891,1253188756,1257200335
True,ListeriaBot,1731526014,4,Wikipedia:WikiProject LGBTQ+ studies/Missing biographies of LGBQ people,Wikidata list updated [V2],125246,125334,1253411740,1257200324
False,Annh07,1731526005,0,List of largest companies in the United States by revenue,Reverted [[WP:AGF|good faith]] edits by [[Special:Contributions/The Slacking Gecko|The Slacking Gecko]] ([[User talk:The Slacking Gecko|talk]]): [[MOS:REPEATLINK]],25862,25858,1257194387,1257200305
True,Cewbot,1731526011,1,Talk:Miguel Barbosa,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),244,232,1205727976,1257200318
True,Cewbot,1731526017,1,Talk:Cristian Barinaga,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),238,226,1205737046,1257200333
True,Cewbot,1731526008,1,Talk:Ben Barclay,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),450,438,1214347153,1257200312
True,JJMC89 bot,1731526010,6,File:Roseland Theater logo.png,Request reduction. See [[WP:IMAGERES]] for details.,257,277,1257068833,1257200315
True,Cewbot,1731526027,1,Talk:Robyn Bargh,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. (Fix [[Category:Pages with redundant living parameter]]),477,465,1205737055,1257200353
